Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Monthly Charges,Total Charges,CLTV,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check
0,0,0,0,16,1,0,1,0,1,0,0,0,1,53.9,834.15,5091,False,False,False,False,False,False,True
1,0,0,0,48,1,0,1,1,0,1,1,1,1,106.1,5082.8,5898,False,True,True,False,True,False,False
0,0,1,1,37,1,0,0,0,0,0,0,0,0,26.45,911.6,5359,False,True,False,True,False,False,True
1,0,0,0,3,1,0,0,0,0,1,0,0,0,79.25,267.6,4183,False,False,True,False,False,True,False
1,1,1,0,16,1,0,0,1,0,1,1,0,1,98.75,1587.55,3392,False,True,True,False,False,True,False
1,0,0,1,21,1,0,0,0,0,0,0,0,0,24.7,467.15,5403,False,True,False,True,False,False,True
1,0,0,0,1,1,0,0,0,0,0,0,0,0,69.95,69.95,5066,False,False,True,False,False,True,False
0,0,1,0,64,1,1,1,1,1,1,1,1,1,115.0,7396.15,5189,False,True,True,False,False,True,False
1,1,1,0,7,1,0,0,1,0,1,1,0,1,99.25,665.45,2487,False,True,True,False,False,True,False
1,1,0,0,62,1,0,1,1,1,1,1,1,1,110.75,7053.35,5166,False,True,True,False,False,False,False
0,0,0,0,28,1,1,0,0,1,0,0,1,0,54.3,1546.3,5271,False,False,False,False,False,False,True
0,0,1,0,48,1,1,1,0,0,1,1,1,1,103.25,5037.55,4736,False,True,True,False,True,False,False
0,0,0,1,44,1,0,1,0,0,1,1,1,1,77.55,3471.1,5044,False,True,False,False,False,False,True
1,0,0,0,4,1,0,1,0,0,0,0,0,0,49.25,208.45,3272,False,False,False,False,False,False,True
1,0,0,0,10,1,0,0,0,0,0,0,1,0,19.5,225.85,5039,False,False,False,True,False,False,True
1,0,0,0,11,1,0,0,0,0,0,0,0,0,20.35,215.25,5597,False,False,False,True,False,False,True
1,0,0,0,8,0,1,0,0,0,0,0,0,0,29.35,216.45,5369,True,False,False,False,False,False,True
0,0,1,1,15,1,0,0,0,0,0,0,1,0,20.35,335.95,3205,False,False,False,True,True,False,False
0,0,0,0,10,1,0,0,0,1,0,1,0,1,60.95,629.55,4323,False,False,False,False,False,False,True
0,0,0,0,6,1,0,1,1,1,1,1,0,1,109.9,669.45,5750,False,True,True,False,True,False,False
0,0,1,1,52,1,0,0,1,0,1,1,1,0,101.25,5301.1,5954,False,True,True,False,False,False,False
0,0,0,0,25,1,1,1,1,1,1,0,0,1,78.35,1837.9,4855,False,True,False,False,False,False,False
0,0,0,0,4,0,1,1,0,0,0,0,0,1,33.65,137.85,2563,True,False,False,False,False,True,False
0,1,0,0,8,1,0,1,0,0,1,0,0,1,87.1,713.6,3950,False,False,True,False,False,True,False
1,0,0,0,34,1,1,1,1,1,1,1,1,0,116.25,3899.05,4022,False,True,True,False,True,False,False
0,1,1,0,60,1,1,1,1,1,0,1,1,1,74.85,4456.35,5153,False,False,False,False,True,False,False
0,1,0,0,1,1,0,0,0,0,0,0,0,1,69.25,69.25,4371,False,False,True,False,False,True,False
1,0,0,0,31,1,0,0,0,1,0,0,1,0,81.7,2548.65,4850,False,True,True,False,True,False,False
1,1,1,0,40,1,1,0,0,0,1,1,0,0,101.85,4086.3,2837,False,True,True,False,False,True,False
1,1,1,0,70,1,0,1,1,0,1,1,1,1,104.8,7308.95,5291,False,True,True,False,False,True,False
0,1,0,0,9,1,0,0,1,0,0,0,0,0,75.5,637.4,3021,False,False,True,False,True,False,False
1,0,0,0,22,1,1,0,0,0,1,1,0,1,101.35,2317.1,4694,False,True,True,False,False,False,False
1,0,0,0,1,1,0,0,0,0,1,0,0,1,79.5,79.5,4490,False,False,True,False,False,True,False
1,0,1,0,17,1,0,0,1,0,1,1,1,1,96.65,1588.25,5228,False,False,True,False,False,False,False
1,0,0,0,48,1,1,0,0,1,0,1,1,1,70.95,3629.2,2667,False,True,False,False,False,False,False
0,1,0,0,15,1,0,1,0,0,0,1,0,0,89.85,1424.95,2668,False,True,True,False,False,True,False
1,0,1,1,24,1,1,1,0,1,0,1,0,1,70.3,1706.45,3359,False,False,False,False,True,False,False
0,0,0,0,3,1,0,0,0,0,0,0,0,1,74.25,210.3,3207,False,True,True,False,False,True,False
0,0,0,1,23,1,0,0,0,1,0,0,1,1,49.45,1119.35,5237,False,False,False,False,False,True,False
0,1,0,0,1,1,0,0,0,0,0,0,0,1,69.6,69.6,3438,False,False,True,False,False,True,False
1,1,0,0,54,1,0,1,0,0,0,1,0,1,90.05,4931.8,5232,False,True,True,False,False,True,False
0,0,0,0,9,1,0,0,0,0,1,0,0,1,77.65,714.15,3847,False,False,True,False,False,False,False
0,1,0,0,4,1,1,0,0,0,0,0,0,1,80.25,303.7,3828,False,True,True,False,False,True,False
1,0,0,0,18,1,0,0,0,0,0,0,1,0,20.1,401.85,5586,False,False,False,True,False,False,True
0,1,1,0,34,1,0,1,0,0,0,0,0,1,79.6,2718.3,3980,False,True,True,False,False,False,True
1,0,1,0,21,1,1,1,0,1,1,0,1,0,77.5,1625.0,5353,False,True,False,False,False,False,True
0,0,1,1,7,1,0,0,1,0,0,0,0,1,75.15,496.9,3457,False,False,True,False,False,False,False
0,0,0,0,1,1,0,0,0,0,0,0,0,1,25.75,25.75,2569,False,True,False,True,False,False,True
1,0,0,0,8,0,0,0,0,0,0,0,0,1,25.25,186.3,2372,True,False,False,False,True,False,False
0,0,1,1,1,1,0,0,0,0,0,0,0,0,20.0,20.0,2358,False,False,False,True,False,True,False
1,0,1,0,60,1,1,1,1,1,0,0,1,1,65.85,3928.3,4053,False,False,False,False,False,False,False
1,1,0,1,18,1,0,0,0,0,1,1,0,1,95.45,1752.55,3179,False,True,True,False,False,True,False
0,0,0,0,11,1,0,0,1,1,0,1,1,0,64.9,697.25,3206,False,False,False,False,True,False,False
1,0,1,0,12,1,0,1,0,0,0,1,0,1,85.05,999.8,2540,False,False,True,False,True,False,False
1,0,0,0,24,1,1,0,0,0,0,0,0,1,49.55,1210.4,5005,False,False,False,False,False,False,False
1,0,1,0,18,1,0,1,0,0,0,0,0,0,56.8,1074.65,5558,False,True,False,False,True,False,False
1,0,0,0,62,1,1,1,1,0,0,0,0,0,90.7,5586.45,5496,False,True,True,False,False,False,False
1,0,1,0,59,1,1,1,1,1,1,0,0,1,106.75,6252.9,4508,False,True,True,False,False,True,False
1,0,0,0,9,1,0,0,0,0,0,0,0,0,70.05,657.5,3522,False,False,True,False,False,False,True
1,1,1,0,57,1,0,1,0,0,0,1,0,1,89.85,4925.35,4429,False,True,True,False,False,True,False
1,0,1,0,22,1,0,0,1,0,1,1,0,1,94.7,1914.9,5615,False,False,True,False,True,False,False
1,0,0,0,26,0,1,0,0,1,1,1,1,0,54.55,1362.85,4296,True,False,False,False,True,False,False
1,0,1,1,9,1,0,1,1,0,1,1,0,1,102.6,897.75,4062,False,True,True,False,True,False,False
1,0,1,0,56,1,0,0,0,0,0,1,1,1,80.9,4557.5,5344,False,False,True,False,False,True,False
1,0,0,0,23,1,0,0,0,0,0,0,0,0,20.85,473.9,4263,False,False,False,True,False,True,False
0,0,1,1,6,1,0,0,0,0,0,0,0,1,48.95,273.25,3061,False,True,False,False,True,False,False
1,0,0,0,1,1,0,0,0,0,0,0,0,1,19.85,19.85,3874,False,False,False,True,False,True,False
0,0,0,0,7,1,1,0,0,0,0,0,0,1,53.65,404.35,4389,False,True,False,False,False,True,False
1,0,0,0,4,1,0,1,0,1,1,0,0,1,63.75,226.2,2624,False,False,False,False,False,False,False
1,0,1,0,10,1,0,1,0,1,1,1,0,1,99.85,990.9,4243,False,False,True,False,False,True,False
0,0,0,0,19,1,0,0,1,0,0,0,0,1,56.1,1033.9,3367,False,True,False,False,False,False,True
1,0,0,0,3,1,0,1,1,0,0,1,0,0,90.4,268.45,5625,False,False,True,False,False,True,False
0,0,0,0,5,1,0,0,0,0,0,0,0,0,19.85,108.05,3799,False,False,False,True,True,False,False
1,0,0,0,1,1,0,0,0,0,0,0,0,0,44.0,44.0,2785,False,False,False,False,False,True,False
0,0,1,0,59,1,1,1,0,0,1,0,0,1,94.75,5597.65,5238,False,True,True,False,False,True,False
1,0,0,0,1,0,1,0,0,0,0,0,0,0,29.7,29.7,3383,True,False,False,False,False,False,True
1,0,0,0,46,1,0,0,0,0,0,0,0,1,45.2,2065.15,3150,False,False,False,False,True,False,False
0,0,0,0,2,1,1,0,1,0,0,0,0,1,80.45,137.1,5602,False,False,True,False,False,True,False
1,0,1,1,55,1,0,0,1,0,1,0,0,1,90.4,5099.15,4603,False,True,True,False,True,False,False
1,1,1,1,28,1,0,0,0,0,0,0,1,1,51.0,1381.8,5195,False,True,False,False,False,True,False
0,0,0,0,62,1,0,0,1,0,1,1,1,1,100.15,6413.65,5600,False,True,True,False,False,True,False
0,0,1,0,18,1,0,0,1,0,1,1,0,1,95.95,1745.5,5009,False,False,True,False,True,False,False
0,0,0,0,64,1,0,0,1,0,1,1,1,1,100.05,6254.2,5452,False,True,True,False,True,False,False
0,0,0,0,15,1,0,0,1,0,1,1,0,1,94.0,1505.45,4521,False,False,True,False,True,False,False
0,0,1,0,4,0,1,0,0,0,0,0,0,1,29.05,129.6,3306,True,False,False,False,False,True,False
1,0,1,0,3,0,0,0,0,0,0,1,0,1,35.15,99.75,2987,True,False,False,False,False,True,False
1,1,1,0,23,1,1,1,0,0,0,1,0,1,90.0,2024.1,4999,False,False,True,False,False,True,False
0,0,0,0,12,1,1,1,1,0,0,1,0,1,99.7,1238.45,2538,False,True,True,False,False,False,False
0,0,1,1,32,0,1,1,0,0,0,0,0,1,35.15,1051.05,3163,True,False,False,False,False,True,False
0,0,1,0,14,1,0,0,0,0,0,1,0,1,78.1,1122.4,3157,False,False,True,False,False,True,False
0,0,1,1,27,1,1,0,0,0,0,0,0,0,74.4,1972.35,4331,False,False,True,False,False,False,True
0,0,0,0,13,1,0,0,0,0,0,0,1,0,20.2,273.25,2953,False,False,False,True,False,False,True
1,0,0,0,44,0,1,0,1,0,1,1,1,1,54.0,2440.25,4256,True,False,False,False,False,True,False
1,0,0,0,19,1,0,1,0,0,1,1,0,1,99.95,1931.75,3670,False,True,True,False,False,True,False
0,0,0,0,2,1,0,0,0,0,0,1,0,0,80.75,159.45,2176,False,False,True,False,False,True,False
1,0,1,1,60,1,0,0,0,0,0,0,1,0,23.95,1506.4,5449,False,True,False,True,True,False,False
0,0,0,0,7,1,0,0,0,0,1,0,0,1,79.7,586.05,3109,False,False,True,False,False,True,False
0,0,1,1,4,1,0,0,0,0,1,0,0,1,78.9,299.75,5775,False,False,True,False,False,False,True
1,0,0,0,41,1,0,1,0,1,1,0,1,1,89.55,3729.75,5549,False,False,True,False,False,True,False
1,0,1,0,60,1,1,0,1,0,1,0,1,1,95.4,5812.0,4149,False,True,True,False,False,False,False
0,0,1,0,51,1,0,0,0,0,0,0,0,0,69.15,3649.6,5187,False,False,True,False,False,False,True
1,0,0,0,2,1,0,0,0,0,0,0,0,1,71.3,157.75,2274,False,False,True,False,True,False,False
0,0,0,0,3,0,0,1,0,0,0,0,0,0,29.2,98.5,4699,True,False,False,False,False,False,True
1,0,0,0,1,1,0,0,0,0,1,0,0,1,79.95,79.95,4815,False,False,True,False,False,True,False
1,0,0,0,2,1,0,0,0,0,0,1,0,0,62.05,118.3,5344,False,True,False,False,False,False,False
0,1,0,0,57,0,0,1,1,0,1,1,0,1,55.0,3094.05,4622,True,False,False,False,False,True,False
1,0,1,1,61,1,0,0,1,0,1,1,1,1,99.9,6241.35,5641,False,True,True,False,False,True,False
1,0,1,0,24,0,0,0,1,0,0,0,0,0,29.1,688.0,4636,True,False,False,False,False,True,False
1,0,0,0,3,1,0,0,0,0,0,0,1,1,19.45,69.25,2787,False,False,False,True,False,False,True
1,0,1,1,34,1,0,1,1,0,1,0,0,1,89.85,3091.75,3096,False,False,True,False,False,True,False
0,0,1,0,14,1,0,1,0,0,0,1,0,1,90.9,1259.0,5148,False,True,True,False,False,False,False
0,1,0,0,59,1,1,1,1,0,0,0,0,1,89.75,5496.9,5170,False,True,True,False,False,True,False
1,1,0,0,1,1,0,0,0,0,0,0,0,1,74.7,74.7,3348,False,True,True,False,False,True,False
0,1,1,0,1,1,0,0,0,0,0,0,0,1,74.45,74.45,2394,False,True,True,False,False,True,False
1,1,1,1,68,1,0,0,1,1,1,1,1,1,107.15,7379.8,4324,False,True,True,False,True,False,False
0,1,0,0,26,1,0,0,0,1,0,1,0,1,66.05,1652.4,3225,False,True,False,False,False,True,False
1,0,0,0,1,1,0,0,0,0,0,0,0,1,45.05,45.05,2644,False,False,False,False,False,False,True
1,1,0,0,3,1,0,0,0,0,1,0,0,1,79.9,260.9,4367,False,False,True,False,False,True,False
0,0,1,1,16,1,0,1,0,0,0,0,0,0,73.25,1195.75,3624,False,False,True,False,False,False,False
0,0,1,0,46,1,0,0,0,0,0,0,1,0,24.95,1165.9,3979,False,True,False,True,False,False,True
1,0,1,1,52,1,0,1,1,1,1,0,1,1,68.75,3482.85,4172,False,False,False,False,False,True,False
1,0,0,1,40,1,0,0,0,0,0,0,1,1,20.4,854.9,3200,False,False,False,True,False,False,False
0,1,0,0,13,1,0,0,1,0,1,1,0,1,96.85,1235.55,3098,False,False,True,False,False,True,False
0,0,1,1,57,1,1,0,1,1,0,0,1,1,59.3,3274.35,6287,False,False,False,False,False,False,True
0,0,0,0,61,1,1,1,1,1,1,1,1,1,118.6,7365.7,5536,False,True,True,False,False,True,False
1,0,0,1,1,1,0,0,0,0,0,0,0,0,20.75,20.75,3358,False,False,False,True,False,False,True
1,0,0,0,2,0,0,0,0,0,0,0,0,0,24.3,38.45,2515,True,False,False,False,False,False,True
0,0,1,0,15,1,0,0,0,0,0,0,1,0,20.55,295.95,3009,False,False,False,True,False,False,True
0,0,1,0,24,1,1,1,0,0,1,1,1,0,78.4,1832.4,2506,False,True,False,False,False,True,False
0,0,0,0,5,1,0,0,0,0,1,0,0,1,81.0,389.6,3718,False,False,True,False,True,False,False
1,0,0,0,26,1,0,0,1,1,1,1,0,1,98.65,2537.0,4191,False,False,True,False,False,True,False
0,1,0,0,18,1,0,1,0,1,0,0,0,1,85.45,1505.85,5145,False,True,True,False,False,True,False
1,0,1,1,14,1,1,1,0,0,1,0,0,1,65.45,937.6,2881,False,False,False,False,False,True,False
1,0,0,0,25,1,1,1,1,1,0,1,0,0,81.75,2028.8,5917,False,True,False,False,False,False,False
0,0,0,0,11,1,1,0,1,0,0,1,0,0,64.05,733.95,4171,False,False,False,False,False,False,False
1,1,0,0,2,1,0,0,0,0,0,0,0,1,72.6,154.3,5098,False,True,True,False,False,False,True
1,0,1,1,43,1,1,0,1,1,0,0,1,1,91.25,4013.8,5884,False,True,True,False,True,False,False
0,0,0,0,1,1,0,0,0,0,0,0,0,0,44.4,44.4,3204,False,False,False,False,False,False,True
0,0,1,0,57,1,0,1,1,1,1,1,1,1,109.4,6252.7,6026,False,True,True,False,False,False,False
1,0,0,0,1,1,0,0,0,0,0,0,0,1,45.55,45.55,3173,False,False,False,False,False,False,True
1,0,0,0,2,1,0,0,0,0,0,1,0,1,80.95,171.15,3533,False,False,True,False,False,True,False
1,0,0,0,3,1,0,0,1,0,0,1,0,0,91.85,257.05,2704,False,True,True,False,False,True,False
1,0,1,0,8,1,0,0,0,0,0,0,0,1,19.55,161.15,4909,False,False,False,True,False,False,False
1,0,1,1,27,1,0,0,0,0,0,0,0,1,75.75,1929.0,4994,False,True,True,False,False,False,False
0,0,0,0,3,1,0,0,0,0,0,0,0,0,19.75,58.85,2647,False,False,False,True,False,True,False
1,0,1,0,8,1,0,0,0,0,0,0,1,0,19.9,153.95,3152,False,False,False,True,True,False,False
1,0,0,0,13,1,0,0,0,1,1,1,0,1,99.0,1301.7,3493,False,True,True,False,False,False,True
1,0,0,0,46,1,0,0,0,0,0,0,0,0,72.8,3249.4,2642,False,True,True,False,False,False,False
0,0,1,0,5,1,0,0,0,0,0,0,0,0,69.95,330.15,2969,False,False,True,False,False,True,False
1,0,0,0,1,1,0,0,1,0,0,0,0,0,50.9,50.9,5111,False,False,False,False,False,False,True
1,0,0,0,12,1,0,0,0,0,1,0,0,1,84.45,1059.55,3330,False,True,True,False,False,True,False
0,0,1,1,1,0,1,0,0,0,0,0,0,0,30.5,30.5,5171,True,False,False,False,False,False,False
0,0,0,0,22,1,0,0,0,0,0,0,1,1,76.0,1783.6,2031,False,True,True,False,True,False,False
0,0,0,0,34,1,1,1,1,0,1,1,0,1,109.8,3587.25,3410,False,True,True,False,False,False,True
1,0,1,1,30,1,0,0,0,0,1,0,0,0,85.45,2509.95,3409,False,True,True,False,False,True,False
1,0,0,0,6,1,0,1,0,0,1,0,0,1,84.85,523.5,3420,False,False,True,False,False,True,False
1,0,0,0,16,1,0,1,0,0,0,0,0,0,55.3,875.35,3771,False,True,False,False,False,True,False
1,0,1,0,17,1,0,1,1,0,1,1,0,1,102.55,1742.5,3803,False,True,True,False,False,True,False
0,0,0,0,20,1,1,0,0,0,1,0,0,1,89.1,1879.25,3027,False,True,True,False,False,False,False
0,0,0,0,1,1,1,0,0,0,0,0,0,1,73.6,73.6,2565,False,False,True,False,False,False,True
0,0,0,0,41,1,0,0,0,1,0,0,1,0,50.05,2029.05,2157,False,False,False,False,False,False,False
1,0,1,0,29,1,0,0,1,0,0,1,0,1,89.2,2698.35,5292,False,True,True,False,False,True,False
1,0,1,0,46,1,0,0,0,0,0,0,0,0,19.6,851.2,5092,False,False,False,True,False,True,False
0,1,1,0,8,1,0,0,0,0,0,1,0,1,84.0,613.4,4819,False,True,True,False,False,True,False
0,0,1,0,54,1,1,1,0,0,1,1,1,0,106.55,5763.3,4893,False,True,True,False,False,False,False
1,1,1,0,20,1,0,1,0,0,0,0,0,1,73.65,1463.5,5849,False,False,True,False,False,True,False
0,0,1,0,48,0,0,1,1,0,0,0,1,0,34.7,1604.5,5995,True,False,False,False,False,False,True
0,0,0,0,13,1,0,1,1,0,0,0,0,1,81.15,952.3,4806,False,False,True,False,False,True,False
1,0,0,1,3,1,0,0,0,0,0,0,0,1,20.05,75.45,2948,False,False,False,True,False,False,True
1,0,0,0,4,1,0,0,0,0,0,0,0,0,20.7,73.05,4676,False,False,False,True,False,False,True
1,0,0,0,67,1,1,1,1,1,1,1,1,1,88.8,5903.15,4081,False,True,False,False,False,False,False
0,0,1,0,69,1,0,1,1,0,0,0,0,1,85.4,5869.4,5976,False,True,True,False,False,False,False
0,0,0,0,55,1,1,0,1,0,0,0,1,1,84.25,4589.85,5735,False,True,True,False,True,False,False
0,0,0,0,6,1,0,0,0,0,1,1,0,1,89.5,573.3,2898,False,False,True,False,False,True,False
0,0,0,0,6,0,0,0,0,0,1,1,0,0,45.0,298.7,2270,True,False,False,False,True,False,False
1,0,1,0,49,1,1,0,0,0,0,0,1,1,55.35,2633.95,5601,False,True,False,False,False,True,False
0,0,1,0,42,1,0,0,1,1,0,0,0,1,85.9,3729.75,2219,False,True,True,False,True,False,False
1,1,0,0,22,1,0,0,0,1,1,0,0,1,90.5,1910.6,5014,False,True,True,False,False,False,False
1,0,0,0,1,1,0,0,0,0,0,1,0,1,55.25,55.25,3255,False,False,False,False,False,True,False
0,1,0,0,1,1,1,0,1,0,0,0,0,1,55.8,55.8,5527,False,False,False,False,False,True,False
1,0,1,0,45,1,1,0,1,0,0,0,0,1,84.55,3713.95,3289,False,True,True,False,False,False,True
1,1,0,0,25,1,0,1,1,0,1,1,0,0,105.95,2655.25,4283,False,True,True,False,False,False,True
0,0,0,0,40,0,1,0,0,1,1,1,1,1,54.55,2236.2,3533,True,False,False,False,False,False,False
0,0,1,1,39,1,0,0,1,1,0,0,0,1,81.5,3107.3,2042,False,False,True,False,False,False,False
0,0,1,0,63,1,0,0,0,1,0,0,1,1,81.2,4965.1,6063,False,True,True,False,True,False,False
0,1,1,0,24,1,0,0,0,0,1,1,0,1,93.55,2264.05,4937,False,True,True,False,False,True,False
0,1,0,0,19,1,1,1,0,1,1,1,0,1,105.0,2007.25,3524,False,False,True,False,False,False,True
0,0,1,0,43,1,1,1,0,0,0,1,0,1,94.1,4107.3,4392,False,True,True,False,False,True,False
1,0,0,0,42,1,0,0,0,0,0,0,1,1,19.55,839.4,5293,False,False,False,True,False,False,True
1,0,0,0,62,1,1,1,0,0,0,0,1,0,56.15,3487.95,4529,False,False,False,False,False,False,False
0,1,1,0,57,1,0,1,1,0,0,1,0,0,94.0,5438.95,6015,False,True,True,False,True,False,False
0,0,0,0,18,0,1,1,0,1,0,0,1,1,40.2,711.95,4624,True,False,False,False,False,False,True
1,0,1,1,2,1,1,0,0,0,0,0,0,0,56.7,113.55,5560,False,True,False,False,False,False,True
1,0,0,0,51,1,0,0,0,0,0,0,1,1,24.6,1266.4,4886,False,True,False,True,False,False,False
0,0,0,0,1,1,0,0,0,0,0,0,0,1,70.25,70.25,4063,False,False,True,False,False,True,False
1,0,0,0,24,1,0,0,0,1,1,1,0,1,96.0,2122.45,3068,False,False,True,False,False,True,False
0,0,1,1,45,0,0,1,1,1,0,1,1,0,51.0,2264.5,4534,True,False,False,False,False,False,False
0,1,1,0,66,1,0,1,1,0,1,1,1,0,104.6,6819.45,5722,False,True,True,False,True,False,False
0,1,1,1,25,1,0,1,1,0,1,1,0,1,98.5,2514.5,5337,False,False,True,False,False,True,False
0,1,0,0,45,1,1,1,0,1,0,0,0,1,85.7,3778.1,5397,False,False,True,False,False,False,False
0,0,0,0,14,1,0,1,0,0,0,1,0,1,86.3,1180.95,3677,False,False,True,False,False,True,False
0,0,0,0,38,1,0,0,0,0,0,0,1,1,24.25,914.4,2997,False,True,False,True,False,True,False
1,1,0,0,35,1,0,0,1,1,1,1,1,1,73.0,2471.25,2715,False,False,False,False,False,True,False
0,0,1,1,10,1,0,0,0,0,0,1,0,0,85.95,858.6,4922,False,True,True,False,False,True,False
1,1,1,0,54,1,0,0,1,0,1,1,0,1,99.05,5295.7,4011,False,True,True,False,True,False,False
1,0,1,0,46,1,0,0,0,0,0,0,1,0,24.9,1174.8,2026,False,True,False,True,False,True,False
0,0,0,0,29,0,0,0,0,1,0,0,0,1,31.2,926.2,4761,True,False,False,False,False,True,False
1,0,1,0,47,1,0,1,1,1,1,1,0,1,109.55,5124.55,5863,False,True,True,False,False,True,False
0,0,1,0,37,1,1,0,1,1,0,1,1,1,99.2,3754.6,3599,False,True,True,False,False,True,False
1,0,1,1,35,1,0,1,0,0,1,0,0,1,89.65,3161.6,2622,False,True,True,False,False,False,False
0,0,1,1,36,1,1,0,0,0,0,0,0,0,51.05,1815.0,2161,False,False,False,False,True,False,False
0,0,0,0,25,1,0,1,0,0,1,1,0,1,100.25,2387.75,2195,False,True,True,False,False,True,False
1,1,0,0,10,1,0,1,0,0,0,0,0,1,72.85,688.65,3189,False,False,True,False,False,True,False
1,0,0,1,40,1,1,1,0,0,0,0,0,1,55.25,2139.2,2810,False,False,False,False,False,False,True
0,0,0,0,48,1,0,0,0,0,0,0,1,0,19.95,936.7,3396,False,False,False,True,False,False,True
1,1,1,0,72,1,1,1,1,1,1,1,0,1,112.9,8061.5,5569,False,True,True,False,True,False,False
1,0,0,0,1,1,0,0,0,0,0,0,0,0,45.3,45.3,4568,False,False,False,False,False,True,False
0,0,0,0,29,1,1,1,0,1,0,0,0,0,67.45,1801.1,3152,False,True,False,False,False,False,True
0,0,0,0,29,1,0,0,1,0,1,1,0,1,98.6,2933.2,5144,False,True,True,False,True,False,False
1,0,1,0,30,1,1,1,0,0,1,0,0,1,94.4,2838.7,2792,False,True,True,False,False,True,False
0,0,0,0,35,1,0,0,0,0,1,0,0,1,86.45,3029.1,5874,False,True,True,False,False,True,False
1,0,1,0,1,1,0,0,1,0,0,0,0,0,76.2,76.2,5973,False,False,True,False,False,True,False
1,0,1,1,51,1,0,0,0,0,0,0,1,0,19.4,997.75,4025,False,False,False,True,False,False,True
1,0,0,0,58,1,0,0,1,1,1,1,1,1,104.65,6219.6,5411,False,True,True,False,False,True,False
1,1,0,0,18,1,0,0,1,1,1,0,0,0,93.9,1743.9,3728,False,True,True,False,False,False,False
0,0,1,1,54,1,1,1,0,0,1,1,0,1,104.1,5645.8,5795,False,True,True,False,False,False,False
1,0,1,0,3,1,0,0,1,1,0,0,0,1,55.8,154.55,2662,False,False,False,False,False,False,True
1,0,0,0,4,1,0,0,0,0,0,0,0,1,72.2,305.55,5668,False,True,True,False,False,False,False
1,0,0,0,19,1,0,0,1,1,1,0,0,0,89.95,1682.4,3402,False,False,True,False,False,False,True
0,0,0,0,4,1,0,1,0,0,1,0,0,0,89.6,365.65,4689,False,True,True,False,False,False,True
0,1,0,0,26,1,0,0,0,0,0,1,0,1,78.8,2006.1,4509,False,False,True,False,False,True,False
1,0,0,0,56,1,0,1,0,1,1,1,1,1,75.75,4284.65,6487,False,False,False,False,False,False,False
1,0,1,0,31,1,0,0,0,0,1,0,0,1,59.05,1882.8,5841,False,True,False,False,True,False,False
0,0,1,0,15,1,0,0,1,0,1,0,0,1,84.3,1308.4,4003,False,False,True,False,False,True,False
0,0,1,0,63,1,0,1,1,1,1,1,0,1,108.75,6871.7,4582,False,True,True,False,False,True,False
0,0,0,0,13,0,0,1,0,0,0,0,0,1,31.65,389.95,4959,True,False,False,False,False,True,False
1,1,1,0,41,1,0,1,0,0,1,1,0,1,94.55,3851.45,4914,False,False,True,False,False,True,False
1,0,1,1,37,1,1,0,1,1,0,0,1,1,58.75,2203.1,3483,False,False,False,False,False,False,True
0,0,0,0,13,0,0,0,1,0,1,1,0,0,49.15,649.4,3000,True,False,False,False,False,True,False
0,1,1,0,32,1,0,0,0,0,1,0,0,1,85.95,2628.6,2431,False,True,True,False,True,False,False
1,0,1,1,5,1,0,0,0,1,0,0,0,1,55.7,259.4,3598,False,True,False,False,False,False,True
0,0,0,0,1,1,0,0,1,0,0,0,0,1,50.45,50.45,2806,False,False,False,False,False,False,True
1,0,1,0,52,1,1,1,1,1,0,1,1,1,81.4,4354.45,4628,False,True,False,False,True,False,False
1,1,1,0,4,0,0,0,1,0,0,0,0,1,29.9,118.25,2914,True,False,False,False,False,True,False
1,0,0,1,64,1,0,1,0,1,1,1,0,1,99.15,6171.2,4590,False,False,True,False,True,False,False
1,0,1,1,24,1,1,0,0,1,1,1,0,0,81.0,1923.85,3019,False,True,False,False,False,False,False
0,0,0,0,3,1,0,0,0,0,0,0,0,1,20.0,61.7,5575,False,False,False,True,False,False,True
0,0,0,0,20,1,0,0,0,0,0,0,0,1,18.9,347.65,4277,False,False,False,True,True,False,False
1,0,0,0,1,1,0,0,0,0,0,1,0,0,55.55,55.55,2207,False,False,False,False,False,False,True
1,0,0,0,26,1,0,0,0,0,0,0,0,0,45.45,1233.15,5451,False,False,False,False,False,True,False
0,0,0,0,36,1,0,0,1,1,0,1,0,1,87.55,3078.1,2558,False,False,True,False,False,True,False
1,0,0,0,9,1,1,0,0,0,0,0,0,1,81.15,784.45,4544,False,True,True,False,False,True,False
1,0,1,1,58,1,0,1,0,1,1,0,1,1,94.7,5430.35,5653,False,True,True,False,True,False,False
1,0,1,1,11,1,0,0,0,0,0,0,0,1,20.45,250.8,2606,False,False,False,True,False,True,False
1,0,0,0,26,1,0,0,0,0,0,1,0,1,83.95,2254.2,5869,False,True,True,False,False,True,False
0,1,1,0,61,1,0,1,1,0,1,1,1,1,104.4,6405.0,4412,False,True,True,False,True,False,False
1,0,0,0,31,1,0,1,0,0,0,0,0,1,80.45,2429.1,4684,False,True,True,False,False,True,False
